sample_name,trial,cycle_number,line1_slope,line1_intercept,line2_quad_coeff,line2_line_coeff,line2_const_coeff,line3_quad_coeff,line3_line_coeff,line3_const_coeff,line4_slope,line4_intercept,max_peak,min_peak,time_line1,time_line2,time_line3,time_line4,viscosity_cp
water,a1,1,0.07217142857142805,-0.42114710476190154,-0.004876622973210193,0.10395692082800845,-0.48154886827105486,-0.0001298320139400714,0.0006432345720785451,0.07948914980671247,-0.12189999999999951,2.323883766666657,0.07106857142857141,-0.07516571428571374,1.0,5.0009999999999994,7.501000000000001,1.0,1
water,a1,2,0.06921428571428527,-1.4074657857142772,-0.0029568020847789717,0.15831745572764583,-2.0319604278247834,-0.00020212239607645874,0.008681842340309307,-0.020874987243341893,-0.08444285714285685,2.8498931523809423,0.07048571428571428,-0.0707571428571425,1.0,4.504000000000001,8.001000000000001,1.0,1
water,a1,3,0.01751428571428562,-0.6213185333333296,-0.004901841016126122,0.3885121452261562,-7.625226221259466,0.00039673469387755506,-0.038580866813187176,0.9856892035119699,-0.10828571428571432,5.212380761904764,0.06965714285714285,-0.05398285714285706,1.0,6.0,6.5,1.0,1
water,a1,4,0.041571428571428926,-2.0611343809523985,-0.0039799021146927445,0.43519085733501073,-11.823618667823517,0.0014882774368486582,-0.17992522535747432,5.486121568544763,-0.12068030705025158,7.551854882763176,0.07018285714285713,-0.06663428571428548,1.0,7.0,5.5,1.0009999999999977,1
water,a1,5,0.06262857142857185,-4.0051546666666935,-0.003930309690304914,0.5422024487506119,-18.62889856198077,0.0001416088561843701,-0.023517070493301324,1.0169644109371645,-0.10616581682355138,8.189359635222301,0.06881142857142855,-0.06583428571428557,1.0,5.0,7.509,1.0030000000000001,1
water,a1,6,0.05204285714285878,-4.078192776190604,-0.0037841287284166303,0.6321518892625261,-26.33275094051119,0.0006952704438422464,-0.12626140645646694,5.777558652452345,-0.1002857142857153,9.19113438095247,0.06473714285714285,-0.05491142857142826,1.0,6.5,6.0,1.0,1
si350,t1,1,0.12412857142857103,-0.4985222333333319,-0.011923933209647528,0.1785091671185962,-0.5364292382102203,-0.0006375274180386483,0.003557972829074635,0.1456115740404398,-0.182428571428571,2.998479952380943,0.12701142857142855,-0.19473428571428547,1.0,5.5,7.502000000000001,1.0,350
si350,t1,2,0.11745714285714337,-2.231834257142866,-0.009254894742396552,0.4196900545279363,-4.625198225384778,0.0003115214577079543,-0.029203559477049838,0.6522995848234117,-0.18490000000000012,5.754518600000006,0.12497142857142857,-0.1787485714285713,1.0,6.004000000000001,6.500999999999998,1.0000000000000036,350
si350,t1,3,0.09561428571428478,-3.211466695238063,-0.00999415441701241,0.7448129888854647,-13.744161623933257,0.0008782417582416858,-0.08481242122448375,2.0979401813534677,-0.21752857142857235,9.954412066666713,0.12551999999999996,-0.17301428571428584,1.0,6.0,6.5,1.0,350
si350,t1,4,0.09860000000000003,-4.753113733333336,-0.0108972627372626,1.1246985699100753,-28.889190557201776,0.0010458583433372302,-0.1280289094837815,3.979182783177567,-0.24078571428570406,14.537837190475562,0.12685714285714284,-0.17460285714285678,1.0,5.5,7.0,1.0,350
si350,t1,5,0.10340000000000303,-6.481560933333522,-0.015116217694783022,1.98768418167359,-65.2089823153769,-0.0003819263002822296,0.046567772592855716,-1.2889909262424328,-0.23785203593493937,17.822871887207828,0.12384571428571427,-0.17627999999999988,1.0,3.0009999999999977,9.503,1.0010000000000048,350
si350,t1,6,0.08370114431830362,-6.483033544984151,-0.010754552241888276,1.7426791070143772,-70.46504106042451,0.0004994237695075155,-0.09617793887149885,4.661579206173812,-0.21010000000000842,18.8566660333341,0.1248,-0.1689400000000001,1.0049999999999955,6.003,7.0,1.0,350
si350,t2,1,0.0905000000000002,-1.4048578333333368,-0.007670421047977501,0.299167448857287,-2.78285850646227,0.001953014174087466,-0.10513087627765998,1.4771354134729657,-0.19787142857142723,5.503986614285676,0.12521714285714283,-0.14858571428571438,1.0,6.501999999999999,6.0020000000000024,1.0,350
si350,t2,2,0.08623796147405527,-2.6012432777448904,-0.01279754911754889,0.8543972151581612,-14.13226461912594,0.0005766666666664376,-0.053698423977573594,1.297508355384878,-0.20535714285714907,8.709491666666935,0.12271999999999998,-0.1472971428571427,1.0009999999999977,5.0000000000000036,7.5,1.0,350
si350,t2,3,0.04872857142857201,-2.236149342857169,-0.012591973740544842,1.2128248772484354,-29.070841334571043,0.0015812928248224222,-0.17736054012006813,5.040906385426413,-0.21650000000000802,12.328017666667128,0.13461714285714282,-0.14417999999999986,1.0,5.5,7.0,1.0,350
si350,t2,4,0.06694285714285743,-3.9979543428571596,-0.011716582419347189,1.4698193505767896,-45.96776058945704,-0.0002269570138683209,0.019489793291281438,-0.1910867252115068,-0.16735714285714448,11.992758142857255,0.12362857142857141,-0.1461314285714286,1.0,5.500999999999998,7.503,1.0,350
si350,t2,5,0.06949999999999898,-5.1720643333332585,-0.009523032645733799,1.4831877016098973,-57.619395505132516,0.0014808320251183701,-0.2550729178337,11.04888334451836,-0.20694285714286126,17.88726650476226,0.1282685714285714,-0.14161142857142836,1.0,6.009,6.5,1.0,350
si350,t2,6,0.04578571428571248,-4.127515738095078,-0.013746950192668457,2.530885923151899,-116.35703730502847,0.0010389010989010862,-0.21075054649921213,10.7550739186994,-0.2091714285714268,21.124422866666478,0.12475999999999998,-0.14336285714285707,1.0,5.5,7.0,1.0,350
