pump,liquid,known_viscosity_cP,cycle_number,A,B,tau_normalized,tau_physical,tau,A_error,B_error,tau_normalized_error,tau_physical_error,tau_error,r_squared,rmse,cycle_duration,cycle_amplitude,time_span_normalized,time_span_physical
2-Roller Pump,F500,500.0,5,-0.005114285714285403,0.35438961038960987,0.40180381539699406,34.35422621644299,34.35422621644299,0.006491212223658503,0.0523607078193666,0.035554299522813894,3.039892609200588,3.039892609200588,0.4828663828595252,0.020077927880422175,85.5,0.14500000000000002,0.9415204678362573,80.5
2-Roller Pump,F1000,1000.0,1,0.009067884895023604,0.35076623376623317,0.42338278221060344,34.505696750164184,34.505696750164184,0.005663272819951589,0.04706133574257916,0.033318205054382516,2.715433711932175,2.715433711932175,0.4877136081395419,0.017342921212248813,81.5,0.124,0.9386503067484663,76.5
2-Roller Pump,F1000,1000.0,2,0.015920993978789672,0.3087532467532463,0.47816301530620925,37.05763368623122,37.05763368623122,0.003786553022277178,0.030732912278655936,0.029318466154910364,2.272181127005553,2.272181127005553,0.5474169810515819,0.011653199762819613,77.5,0.14300000000000002,0.9354838709677419,72.5
2-Roller Pump,F1000,1000.0,3,-0.0021964324799178176,0.3460779220779215,0.45717903399531357,37.48868078761571,37.48868078761571,0.004989266104005472,0.03831002323929902,0.03249594625811016,2.664667593165033,2.664667593165033,0.5993887244924505,0.015623938941548772,82.0,0.14200000000000002,0.9390243902439024,77.0
2-Roller Pump,F1000,1000.0,4,0.00905149919528326,0.34525974025973977,0.4164237765791815,34.146749679492885,34.146749679492885,0.005911321550236474,0.04954761435274161,0.03467228705117771,2.843127538196572,2.843127538196572,0.4682439322245957,0.018079573498202918,82.0,0.126,0.9390243902439024,77.0
2-Roller Pump,F1000,1000.0,5,0.023290220851435353,0.2681688311688308,0.4998298912830081,38.48690162879162,38.48690162879162,0.0033595228044178875,0.027898153336176117,0.03171500029627455,2.44205502281314,2.44205502281314,0.5156077399666954,0.010411779627036767,77.0,0.132,0.935064935064935,72.0
2-Roller Pump,F5000,5000.0,1,0.03883227546554891,0.34842857142857087,0.6582706682781267,34.88834541874072,34.88834541874072,0.004951250508847086,0.03900137734104802,0.05515317706650506,2.923118384524768,2.923118384524768,0.6971976921038499,0.013426021961840904,53.0,0.14200000000000002,0.9056603773584906,48.0
2-Roller Pump,F5000,5000.0,2,0.033985002076253865,0.36219480519480385,0.6231689658756038,33.962708640220406,33.962708640220406,0.006069139509266249,0.047658572847706256,0.05982924855154146,3.2606940460590095,3.2606940460590095,0.6386441357311735,0.016532901383373856,54.5,0.138,0.908256880733945,49.5
2-Roller Pump,F5000,5000.0,3,0.04602557756580378,0.30916883116882166,0.664806256480431,35.23473159346285,35.23473159346285,0.005866474722271047,0.04792808599502774,0.0746581855594394,3.9568838346502884,3.9568838346502884,0.5619406545901484,0.015934925565605444,53.0,0.136,0.9056603773584906,48.0
2-Roller Pump,F5000,5000.0,4,0.042352127979270654,0.34329870129870066,0.5876720246995167,32.32196135847342,32.32196135847342,0.0068004104886932905,0.0563293658905269,0.06492252229053205,3.570738725979263,3.570738725979263,0.5088112917735295,0.018403896144985995,55.0,0.136,0.9090909090909091,50.0
2-Roller Pump,F5000,5000.0,5,0.0500215895515365,0.2998571428571333,0.6315157001117958,33.47033210592518,33.47033210592518,0.005755074046926115,0.048800964545508745,0.0701841401582359,3.719759428386503,3.719759428386503,0.5109388304952889,0.015494650070727695,53.0,0.125,0.9056603773584906,48.0
2-Roller Pump,F5000,5000.0,6,0.044009695049522145,0.2930779220779139,0.6657392448318572,35.28417997608843,35.28417997608843,0.005671995686133878,0.04640307783965053,0.07641928259571304,4.050221977572791,4.050221977572791,0.5525912949540457,0.01541175951410246,53.0,0.125,0.9056603773584906,48.0
2-Roller Pump,F12500,12500.0,1,0.04286939544168557,0.2812337662337658,0.8605254468098078,46.03811140432472,46.03811140432472,0.00417829740341692,0.031725107717290056,0.08714114817485198,4.662051427354581,4.662051427354581,0.7530948779652372,0.011877252426578609,53.5,0.105,0.9065420560747663,48.5
2-Roller Pump,F12500,12500.0,2,0.04553512836144158,0.275597402597402,0.8383813143389446,45.69178163147248,45.69178163147248,0.005130835930551202,0.03966152972993102,0.10445179916631518,5.692623054564177,5.692623054564177,0.6440221085214786,0.014673092771769262,54.5,0.099,0.908256880733945,49.5
2-Roller Pump,F12500,12500.0,3,0.05103930204262422,0.30477922077921976,0.7034092091744516,39.39091571376929,39.39091571376929,0.0075855830507147275,0.06172089168699093,0.1058422092009781,5.927163715254774,5.927163715254774,0.4419538477374043,0.021407408750450108,56.0,0.10300000000000001,0.9107142857142857,51.0
2-Roller Pump,F12500,12500.0,4,0.06813359186514217,0.3050779220779213,0.6096148903939623,34.13843386206189,34.13843386206189,0.008484580435583037,0.0768116751840558,0.09584842363872799,5.367511723768767,5.367511723768767,0.3457509119866755,0.023344061517099047,56.0,0.088,0.9107142857142857,51.0
2-Roller Pump,F12500,12500.0,5,0.07864783355948383,0.3896493506493485,0.42446928696929775,26.10486114861181,26.10486114861181,0.010310712846481029,0.10724591932482305,0.05645115852334659,3.471746249185815,3.471746249185815,0.4647867019938432,0.02748999732984143,61.5,0.16899999999999998,0.9186991869918699,56.5
3-Roller Pump,F50,50.0,1,-0.0024900432900432866,0.13053431843281801,0.4822453917606407,52.80587039779015,52.80587039779015,0.002638315876432131,0.019232330841779038,0.0475633029614766,5.208181674281688,5.208181674281688,0.5516572156129198,0.00967603851255155,109.5,0.204,0.954337899543379,104.5
3-Roller Pump,F50,50.0,2,-0.003559740259740255,0.11441423999132395,0.5106648633479021,56.173134968269224,56.173134968269224,0.002926765460953589,0.020497712169730686,0.06461527569302727,7.107680326233,7.107680326233,0.5034167639109729,0.010905708327227058,110.0,0.204,0.9545454545454546,105.0
3-Roller Pump,F50,50.0,3,-0.002741991341991338,0.10328949946930603,0.5255460023898165,57.28451426049,57.28451426049,0.0027299309182746514,0.019047502794044047,0.06935987419598064,7.560226287361889,7.560226287361889,0.478769548440809,0.010186263687173668,109.0,0.204,0.9541284403669725,104.0
3-Roller Pump,F50,50.0,4,-0.0031619047619047573,0.10473356291828222,0.523210893513071,57.55319828643781,57.55319828643781,0.0026525289253885253,0.018394957886343606,0.0658741858204597,7.246160440250567,7.246160440250567,0.4844348693226973,0.009937338212886072,110.0,0.217,0.9545454545454546,105.0
3-Roller Pump,F50,50.0,5,-0.003708658008658004,0.10825277082742109,0.5236537569162043,57.863740139240576,57.863740139240576,0.002825748096965643,0.01953504803531568,0.06812668613878477,7.527998818335717,7.527998818335717,0.49998815733115365,0.010609557486733118,110.5,0.219,0.9547511312217195,105.5
3-Roller Pump,F100,100.0,1,-0.0025493506493506454,0.13439830501657088,0.4620605269846981,51.75077902228618,51.75077902228618,0.0027612214634518523,0.02052110502762018,0.04586769374280632,5.137181699194308,5.137181699194308,0.5331324056501813,0.010129935302112284,112.0,0.192,0.9553571428571429,107.0
3-Roller Pump,F100,100.0,2,-0.002977056277056273,0.12917716837508075,0.47419688696976886,53.11005134061411,53.11005134061411,0.002893334590697248,0.021103426032419555,0.05152253464602673,5.770523880354993,5.770523880354993,0.499341582329059,0.010689348162830502,112.0,0.191,0.9553571428571429,107.0
3-Roller Pump,F100,100.0,3,-0.002448484848484845,0.12169883354631031,0.49344657717205853,54.772570066098496,54.772570066098496,0.0029144387972204044,0.020963626776194122,0.05777133357567947,6.412618026900422,6.412618026900422,0.5110900145769839,0.010816521442616576,111.0,0.216,0.954954954954955,106.0
3-Roller Pump,F100,100.0,4,-0.0023077922077922044,0.11980119419577266,0.4918867781274185,54.84537576120716,54.84537576120716,0.0024152434406783958,0.01746386320360483,0.04857039654687529,5.415599214976595,5.415599214976595,0.5397791334356346,0.008976102167922481,111.5,0.216,0.9551569506726457,106.5
3-Roller Pump,F100,100.0,5,-0.0027536796536796497,0.109744031495517,0.5212940621488636,58.64558199174716,58.64558199174716,0.002821372377463475,0.019760148852431596,0.0666255769905778,7.495377411440003,7.495377411440003,0.49903670683081147,0.010677747161841106,112.5,0.183,0.9555555555555556,107.5
