sample_name,trial,cycle_number,line1_slope,line1_intercept,line2_quad_coeff,line2_line_coeff,line2_const_coeff,line3_quad_coeff,line3_line_coeff,line3_const_coeff,line4_slope,line4_intercept,max_peak,min_peak,time_line1,time_line2,time_line3,time_line4,viscosity_cp
si5000,t3,6,0.008743325933230139,-0.6312276061952431,-0.0008378507163597363,0.14035200362555467,-5.794385642300657,-0.0017554978354992652,0.2975480609526296,-12.52489589452198,-0.017184571428571587,1.5688268405714432,0.08285714285714284,0.026211428571428563,1.5060000000000002,7.003,4.5,1.5,5000
si5000,t3,7,0.007133142857142792,-0.6053823091428511,-0.0008945898359346085,0.17487462797923642,-8.461966836751163,-0.0014652071737808966,0.2914133821649661,-14.405600822333861,-0.020354285714285714,2.150729565714285,0.08444571428571428,0.03402571428571429,1.5,7.5,4.0,1.5,5000
si12500,t1,1,0.016524571428571506,-0.31734529257142957,-0.002722435642234948,0.12337373294511364,-1.3146964584938403,-0.004231020408163168,0.20072772081632193,-2.297365806552598,-0.0333365714285712,0.9251056611428508,0.08053142857142856,-0.09164000000000007,1.5,7.504000000000001,4.0,1.5,12500
si12500,t1,2,0.01554436001705619,-0.4419644850648813,-0.0018662009419153243,0.1343701986813256,-2.3190961529560434,-0.0020236829836827964,0.15022934377620917,-2.6883064105743144,-0.032521714285714744,1.3938661611428764,0.10020571428571426,-0.0038171428571428705,1.5009999999999977,6.5000000000000036,5.0,1.5,12500
si12500,t1,3,0.012089714285714323,-0.5014772560000016,-0.0012640031397175987,0.13023523667191625,-3.250165087955381,-0.002794297131439274,0.2904601355672131,-7.444343931890251,-0.02252342857142867,1.3071027565714344,0.10222285714285712,0.014808571428571409,1.5,6.5,5.5,1.5,12500
si12500,t1,4,0.016677714285714594,-0.9444746308571613,-0.0012710655939305554,0.16772097630841368,-5.429573374643241,-0.0023442196354977584,0.3120031290521382,-10.278549229965265,-0.02461771428571381,1.7892274045713936,0.10153142857142856,0.016319999999999987,1.5,6.000999999999998,5.503,1.5,12500
si12500,t1,5,0.01377828571428587,-0.972749723428583,-0.0013385104213102556,0.2150763664157894,-8.536287487347098,-0.002360519480517819,0.38375635116855983,-15.49359450584658,-0.02698857142857116,2.356002977142833,0.1024742857142857,0.020765714285714287,1.5,6.509,5.0,1.5,12500
si12500,t1,6,0.011831999999999725,-1.0015114639999758,-0.0012151334379907287,0.23151035817899093,-10.92140069446774,-0.002982583131152179,0.5728091827938877,-27.395847392748042,-0.017477142857142906,1.7955090257142912,0.10410285714285712,0.024119999999999996,1.5,6.5,5.5,1.5,12500
si12500,t2,1,0.008750857142857135,0.021497601142857158,-0.0009335692878550044,0.019127481273012722,0.0022962832461138846,-0.0013776378195067313,0.02717875771262695,-0.037099454216552384,-0.020705142857142898,0.355974346285715,0.09632571428571426,0.03175999999999999,1.5000000000000002,6.0,5.502000000000001,1.5,12500
si12500,t2,2,0.006044571428571423,-0.05698297257142848,-0.000899751648636669,0.044618982324484156,-0.4525726947577264,-0.002135291717908064,0.10686391331517019,-1.2365403319323152,-0.01677485714285707,0.5432268479999978,0.09937714285714284,0.03490285714285714,1.5,6.504000000000001,5.500999999999998,1.5,12500
si12500,t2,3,0.009493714285714232,-0.25575291199999833,-0.0009304081632652775,0.07359423196232157,-1.3542029139675065,-0.002408151848151315,0.19192445122872737,-3.7235329838050473,-0.021048000000000167,0.9757529577142932,0.09906285714285712,0.03168571428571426,1.5000000000000036,6.5,5.0,1.5,12500
si12500,t2,4,0.008964571428571341,-0.3733232182857102,-0.001127031120140279,0.12054221990579972,-3.1242441953719746,-0.0023681385281393384,0.25878194424251555,-6.9711060847984125,-0.021736571428571688,1.3255757405714443,0.09823999999999998,0.03157714285714283,1.5,7.0,4.5,1.5,12500
si12500,t2,5,0.00830171428571418,-0.46054022399999345,-0.0008111605407219125,0.11257368547091454,-3.801926755803189,-0.0024148054972423735,0.333396679944639,-11.406264426821654,-0.017547999999999942,1.3334044354285663,0.0999142857142857,0.029471428571428593,1.5,6.500999999999998,5.503,1.5,12500
si12500,t2,6,0.011784572003184285,-0.8495915215362491,-0.0009494567176860135,0.15842907473051263,-6.5096252684876825,-0.0022003596403600825,0.36806143680327225,-15.292615095693753,-0.017791428571428628,1.6123046542857196,0.09709714285714283,0.02941142857142857,1.5030000000000001,6.006,5.5,1.5,12500
