time_s,s1_flow_ml_min,s1_temp_c,s2_flow_ml_min,s2_temp_c,s3_flow_ml_min,s3_temp_c,s4_flow_ml_min,s4_temp_c
134.5,-0.02,33.8,-0.021,33.8,-0.02,33.8,-0.022,33.8
135,-0.02,33.8,-0.02,33.8,-0.02,33.8,-0.022,33.8
135.5,-0.02,33.8,-0.021,33.8,-0.022,33.8,-0.021,33.8
136,-0.02,33.8,-0.02,33.8,-0.02,33.8,-0.019,33.8
136.5,-0.02,33.8,-0.018,33.8,-0.02,33.8,-0.02,33.8
137,-0.02,33.8,-0.02,33.8,-0.02,33.8,-0.019,33.8
137.5,-0.019,33.8,-0.019,33.8,-0.02,33.8,-0.019,33.8
138,-0.018,33.8,-0.018,33.8,-0.019,33.8,-0.017,33.8
138.5,-0.018,33.8,-0.02,33.8,-0.017,33.8,-0.018,33.8
139,-0.018,33.8,-0.019,33.8,-0.017,33.8,-0.018,33.8
139.5,-0.018,33.8,-0.018,33.8,-0.018,33.9,-0.017,33.8
140,-0.018,33.8,-0.018,33.8,-0.018,33.8,-0.017,33.8
140.5,-0.018,33.8,-0.018,33.8,-0.016,33.8,-0.019,33.8
141,-0.018,33.8,-0.018,33.8,-0.015,33.9,-0.018,33.8
141.5,-0.018,33.9,-0.018,33.8,-0.019,33.8,-0.018,33.9
142,-0.018,33.8,-0.018,33.8,-0.019,33.8,-0.016,33.8
142.5,-0.018,33.8,-0.018,33.8,-0.019,33.8,-0.017,33.8
143,-0.018,33.8,-0.018,33.8,-0.018,33.9,-0.017,33.8
143.5,-0.018,33.8,-0.016,33.9,-0.017,33.9,-0.018,33.9
144,-0.018,33.8,-0.016,33.8,-0.018,33.8,-0.016,33.9
144.5,-0.017,33.9,-0.016,33.8,-0.017,33.8,-0.016,33.9
145,-0.016,33.8,-0.017,33.9,-0.016,33.8,-0.016,33.8
145.5,-0.016,33.9,-0.016,33.9,-0.016,33.9,-0.016,33.9
146,-0.016,33.9,-0.016,33.9,-0.016,33.9,-0.017,33.9
146.5,-0.016,33.9,-0.016,33.8,-0.016,33.9,-0.016,33.9
147,-0.016,33.9,-0.015,33.9,-0.016,33.9,-0.016,33.9
147.5,-0.016,33.8,-0.016,33.8,-0.014,33.9,-0.015,33.8
148,-0.016,33.8,-0.015,33.8,-0.012,33.8,-0.016,33.8
148.5,-0.016,33.8,-0.015,33.8,-0.014,33.8,-0.015,33.8
149,-0.016,33.8,-0.014,33.9,-0.015,33.8,-0.013,33.8
149.5,-0.015,33.8,-0.014,33.8,-0.013,33.8,-0.015,33.8
150,-0.015,33.8,-0.015,33.8,-0.014,33.8,-0.014,33.8
150.5,-0.014,33.8,-0.014,33.8,-0.016,33.9,-0.015,33.8
151,-0.014,33.8,-0.014,33.8,-0.013,33.8,-0.015,33.8
151.5,-0.014,33.8,-0.012,33.8,-0.013,33.7,-0.014,33.8
152,-0.014,33.7,-0.015,33.7,-0.015,33.7,-0.014,33.7
152.5,-0.014,33.7,-0.015,33.7,-0.016,33.8,-0.014,33.7
153,-0.015,33.7,-0.014,33.7,-0.015,33.7,-0.013,33.7
153.5,-0.016,33.7,-0.015,33.7,-0.016,33.7,-0.013,33.7
154,-0.016,33.7,-0.016,33.7,-0.016,33.7,-0.017,33.7
154.5,-0.016,33.7,-0.016,33.7,-0.013,33.7,-0.015,33.7
155,-0.015,33.7,-0.013,33.6,-0.013,33.7,-0.012,33.6
155.5,-0.014,33.7,-0.015,33.7,-0.015,33.7,-0.014,33.7
156,-0.014,33.7,-0.014,33.6,-0.013,33.7,-0.014,33.7
156.5,-0.014,33.6,-0.014,33.6,-0.012,33.7,-0.015,33.6
157,-0.014,33.6,-0.014,33.6,-0.014,33.7,-0.014,33.6
157.5,-0.015,33.6,-0.014,33.6,-0.016,33.6,-0.014,33.6
158,-0.016,33.6,-0.015,33.6,-0.015,33.6,-0.016,33.6
158.5,-0.016,33.6,-0.014,33.6,-0.016,33.6,-0.014,33.6
159,-0.016,33.6,-0.016,33.6,-0.015,33.6,-0.017,33.6
159.5,-0.015,33.6,-0.015,33.6,-0.014,33.6,-0.016,33.6
160,-0.015,33.6,-0.014,33.6,-0.015,33.6,-0.015,33.6
